Precio,Ubicacion,Área (m^2),Distrito,Dormitorios,Baños,Latitud,Longitud,Link,n° colegios (radio 1500m),n° parques/areas verdes (radio 800m),n° hospitales (radio 2000m),n° restaurantes (radio 800m),n° supermercados (radio 1000m),n° gasolineras (radio 1000m)
1000000.0,"Pachacamac, Lima",7043.0,Pachacamac,5,4,-12.14651,-76.81798,https://www.laencontre.com.pe/inmueble/18d2-94c1-a9cf609a-6e9553b5192f-4227,0,5,0,0,0,0
580000.0,"Chorrillos, Lima",360.0,Chorrillos,4,3,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/d0a8-9d83-85e736c8-3a35f7f5378e-4998,52,19,2,40,4,60
70000.0,"San Antonio De Carapongo Park, Lurigancho-chosica, Perú",240.0,Lurigancho,6,4,-12.00263,-76.87296,https://www.laencontre.com.pe/inmueble/c304-ae94-9b2de2d9-9ae29fb45089-4f65,16,14,0,1,0,1
497000.0,"Jirón Romero Hidalgo, San Borja, Perú",308.0,San Borja,4,3,-12.10645,-76.99497,https://www.laencontre.com.pe/inmueble/5c8-874b-26d5fcf-2babf022cb0c-4676,28,43,2,51,4,29
369000.0,"Fundo Paso Chico, Lurín, Perú",1096.0,Lurin,5,4,-12.28179,-76.84814,https://www.laencontre.com.pe/inmueble/f214-a80f-58d1d7-59263905bba-4ea5,8,0,0,0,0,0
449000.0,"Fundo Paso Chico, Lurín, Perú",1010.0,Lurin,4,4,-12.28179,-76.84814,https://www.laencontre.com.pe/inmueble/ed1d-a019-2b59d75-9e8f4189dede-49a5,8,0,0,0,0,0
500000.0,"Jose Ingenieros, La Molina, Perú",293.0,La Molina,4,3,-12.05959,-76.94518,https://www.laencontre.com.pe/inmueble/5ec2-a0b0-7e64a2dd-e8fe03243ee9-4544,25,40,4,25,0,18
220000.0,"Punta Negra, Perú",264.0,Punta Negra,4,3,-12.37089,-76.7887,https://www.laencontre.com.pe/inmueble/f3ce-bcfd-5deea280-a07a4ee93058-40f3,6,7,0,0,0,0
660000.0,"Parque La Alborada, Alameda Del Sereno, Surco, Perú",312.0,Santiago de Surco,9,12,-12.1253,-76.98924,https://www.laencontre.com.pe/inmueble/f6a3-ba29-46fe296f-5bc55e6b00ad-46f1,27,32,1,146,4,12
473290.0,"El Estribo 165, La Molina, Perú",222.0,La Molina,5,3,-12.10442,-76.94949,https://www.laencontre.com.pe/inmueble/9030-a6e4-a0b268f2-d42323b00d25-4c1f,0,29,0,14,1,0
540000.0,"Renoir, San Borja, Perú",308.0,San Borja,4,4,-12.09937,-77.00419,https://www.laencontre.com.pe/inmueble/55f9-8c36-c904571e-4308063ceee5-4a05,25,30,4,118,6,29
89000.0,"Ovalo Oasis, Villa El Salvador, Lima, 15837, Per",140.0,Villa El Salvador,6,3,-12.23783,-76.93727,https://www.laencontre.com.pe/inmueble/d657-a517-90a4bdb6-7750129415c-1273,31,23,2,9,0,42
750000.0,"Urb El Refugio, La Molina, Perú",586.0,La Molina,4,5,-12.0751,-76.93255,https://www.laencontre.com.pe/inmueble/d2fe-8324-7c548e2e-9eae641cc3df-5047,8,6,2,1,1,26
390000.0,"Cerro Bello, Santiago De Surco, Perú",274.0,Santiago de Surco,5,3,-12.13857,-76.9765,https://www.laencontre.com.pe/inmueble/3729-9afd-381a5297-efc592c0ebd3-4a54,58,30,1,3,1,23
87000.0,"Mz C2, Villa El Salvador, Lima, Per",140.0,Villa El Salvador,4,2,-12.21521,-76.94217,https://www.laencontre.com.pe/inmueble/dbd8-a713-a60a08f6-31d32e92095e-1273,51,62,4,85,0,26
160000.0,"Jirón Nicolás Rivera, Ur. Mariscal Andres Avelino Caceres Sector 1, San Juan De Lurigancho, Lima, 15442, Per",200.0,San Juan de Lurigancho,4,3,-11.9519,-76.98311,https://www.laencontre.com.pe/inmueble/763d-919a-22928dc5-2f46f3fb1779-4ab1,58,41,0,20,1,20
185000.0,"Av. San Felipe 836, Comas, Perú",150.0,Comas,3,2,-11.89999,-77.0412,https://www.laencontre.com.pe/inmueble/10bb-857a-9fa7edb1-fef5a823b830-474d,78,49,4,30,2,30
350000.0,"Calle Castilla La Vieja 583, Surco, Perú",221.0,La Molina,5,3,-12.11031,-76.93818,https://www.laencontre.com.pe/inmueble/f469-ab9f-ab3da2f-63743e5f3b8-43b6,0,44,0,3,0,0
432000.0,"Jirón Botoneros, Santiago De Surco, Perú",284.0,Santiago de Surco,5,4,-12.12807,-76.97936,https://www.laencontre.com.pe/inmueble/590561,18,17,0,104,6,26
107000.0,"Avenida Micaela Bastidas, Pj. Villa El Salvador Sector 3 Grupo 31, Villa El Salvador, Lima, 15836, Per",140.0,Villa El Salvador,7,4,-12.22758,-76.93472,https://www.laencontre.com.pe/inmueble/e2b-a549-17df50a6-35e7683667cd-1274,58,38,4,18,0,25
995000.0,"Club Golf Los Incas, Santiago De Surco, Perú",630.0,Santiago de Surco,4,5,-12.08268,-76.96315,https://www.laencontre.com.pe/inmueble/853a-b968-cef41640-104d10bb0e12-4569,9,3,0,19,1,30
400000.0,"R5c2+gqj, Pachacamac 15823, Perú",2780.0,Pachacamac,4,3,-12.23303,-76.89383,https://www.laencontre.com.pe/inmueble/f9cb-ab58-8e2c552c-1dbfe07e5ab5-4f43,7,32,0,1,0,0
139900.0,"Av. Separadora Industrial, Lima, Perú",280.0,Lima,6,4,-12.06199,-76.95913,https://www.laencontre.com.pe/inmueble/f589-8975-b6d50d91-e4537c2be859-4cda,30,27,3,21,5,59
125000.0,"Chosica, Lima",120.0,Lima,8,4,-11.93504,-76.69481,https://www.laencontre.com.pe/inmueble/d51d-a364-6ee6c01a-8278d59d364d-4dc5,34,12,1,82,2,10
2000.0,"Calle Santa Justina 1, San Miguel, Perú",634.0,San Miguel,4,4,-12.0831,-77.07534,https://www.laencontre.com.pe/inmueble/8111-a6fd-174fc000-556eefd69c89-4bce,56,37,5,70,4,73
145000.0,"San Juan De Miraflores, Lima",142.0,San Juan de Miraflores,4,3,-12.16249,-76.97057,https://www.laencontre.com.pe/inmueble/1b0f-967f-9a697ae8-83aca88ef508-3ff3,104,58,2,58,0,16
790000.0,"Chorrillos, Lima",600.0,Chorrillos,4,3,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/413759,52,19,2,40,4,60
140000.0,"Jirón Paita 1907-1999, Cuadra 19, Ah. Jose Galvez, Villa María Del Triunfo, Lima, 15822, Per",500.0,Villa María del Triunfo,5,6,-12.22358,-76.90321,https://www.laencontre.com.pe/inmueble/ee92-a1d1-90106a43-2977c9e4530a-502d,27,18,0,15,0,38
320000.0,"Avenida Argentina, Lima, Perú",255.0,Lima,5,4,-12.04522,-77.06244,https://www.laencontre.com.pe/inmueble/db0c-bd51-5fb70a92-1361774a4c11-41f5,38,19,3,17,1,112
128000.0,"Jirón Mariano Melgar 1046-1098, Cuadra 10, Pj. Primer Hogar Policial Sector I, Villa María Del Triunfo, Lima, 15809, Per",145.0,Villa María del Triunfo,6,3,-12.16529,-76.94435,https://www.laencontre.com.pe/inmueble/ecd-9a01-809eedb6-ddff3118d8a2-1274,60,6,4,7,0,25
240000.0,"Perricholi, Lima, Perú",232.0,Lima,7,4,-12.09282,-77.03243,https://www.laencontre.com.pe/inmueble/4250-b176-51884708-1658ff74d9b9-4dec,33,20,5,212,7,60
175000.0,"Av. Metropolitana, Comas, Perú",134.0,Comas,3,2,-11.95329,-77.06452,https://www.laencontre.com.pe/inmueble/f849-8493-6472c732-6e55ad8b7dc3-4185,88,16,4,11,0,41
640000.0,"Santiago De Surco, Lima",395.0,Santiago de Surco,3,4,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/6165-849a-14947562-a6dc65f3c297-4ac2,27,19,1,139,5,33
92000.0,"Pje. Los Sauces, Ate, Perú",83.0,Ate,2,2,-12.01984,-76.81025,https://www.laencontre.com.pe/inmueble/9107-9ae8-f61b4ac0-daf0485ef6c7-4196,19,1,1,0,1,0
310000.0,"Chorrillos, Lima",300.0,Chorrillos,5,4,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/412740,52,19,2,40,4,60
399999.0,"Av. El Santuario 2241, Mangomarca, San Juan De Lurigancho, Perú",160.0,San Juan de Lurigancho,12,8,-12.012,-76.97988,https://www.laencontre.com.pe/inmueble/8f12-b4bc-e56e2775-7ed296771547-4267,16,8,0,3,0,1
590000.0,"Jirón Huaroc, Surco, Perú",310.0,Santiago de Surco,5,3,-12.13219,-77.00498,https://www.laencontre.com.pe/inmueble/b38-888f-c874d559-89216ce5586e-4c34,36,39,2,79,3,47
130000.0,"Avenida Balaguer, Sd. Santa Clara, Lurigancho, Lima, 15464, Per",163.0,Lurigancho,4,3,-11.97182,-76.79769,https://www.laencontre.com.pe/inmueble/c949-a22d-3e3dab0c-b1697528c78f-45cb,5,18,0,0,0,0
440000.0,"Marte 315, Cercado De Lima, Perú",384.0,Lima,10,7,-12.0503,-77.03662,https://www.laencontre.com.pe/inmueble/e35-9c4d-10e7002d-f217eb55da58-4b81,75,9,20,107,7,16
1099000.0,"Calle Rossell 246-298, Cuadra 2, Ur. Chacarilla Santa Cruz Zona Santa Maria, San Isidro, Lima, 15073, Per",467.0,San Isidro,4,4,-12.10657,-77.03464,https://www.laencontre.com.pe/inmueble/db65-88f5-7f23b11b-9ee73e2a61e1-4db0,15,22,3,133,5,52
112000.0,"Cruce Alamos Los Angeles ... Venkin, Avenida Los Alamos, Villa El Salvador, Perú",140.0,Villa El Salvador,3,1,-12.19585,-76.95052,https://www.laencontre.com.pe/inmueble/ae22-a51a-ec571f66-c5be4a0367c4-1274,44,37,3,25,0,27
189900.0,"Jirón Valentín Espejo, Lima, Perú",194.0,Lima,5,2,-12.1658,-76.96678,https://www.laencontre.com.pe/inmueble/2216-942b-15891b0b-4cfe5d17199d-45da,100,49,2,47,0,5
280000.0,"Pueblo Libre, Lima",200.0,Pueblo Libre,3,2,-12.07653,-77.06735,https://www.laencontre.com.pe/inmueble/9f4e-b0e8-ecc6f8b-cde8d6d18ea2-4a94,51,49,6,138,4,71
660000.0,"Santiago De Surco, Lima",426.0,Santiago de Surco,4,4,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/621947,27,19,1,139,5,33
255000.0,"Parque Virgen Milagrosa, Calle Pastor Dávila, Ur. Primavera De Monterrico (la Calerita), San Borja, Lima, 15036, Per",72.0,San Borja,7,6,-12.11099,-77.00878,https://www.laencontre.com.pe/inmueble/c262-ada3-5024fdf0-20f69ef970cc-4a37,27,30,3,21,3,69
1054384.0,"Villa Club V Etapa, Carabayllo, Perú",177.0,Carabayllo,4,4,-11.85414,-77.00003,https://www.laencontre.com.pe/inmueble/4399-913d-27bb2581-bf50d7280a31-4ab5,11,5,0,0,0,9
438000.0,"Jirón Eduardo Lizarzaburu 428, San Borja, Perú",212.0,San Borja,5,3,-12.0834,-76.98561,https://www.laencontre.com.pe/inmueble/83a6-9d2c-55c479d1-f2f4c1a4a394-46d7,40,41,1,45,2,13
1495000.0,"Santiago De Surco, Lima",663.0,Santiago de Surco,8,9,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/8e17-af0a-d830a283-746dd7da7bc0-43d9,27,19,1,139,5,33
649000.0,"Las Artes 1109, Lima 15037, Perú",357.0,Lima,4,4,-12.08966,-76.99528,https://www.laencontre.com.pe/inmueble/8de8-85b8-3e3aa0ab-edb01b6b6d11-457a,29,22,1,36,2,25
1800000.0,"Las Casuarinas, Santiago De Surco, Perú",1599.0,Santiago de Surco,4,5,-12.11995,-76.96884,https://www.laencontre.com.pe/inmueble/48e5-a87c-25f24a4-e1708efd08e5-4ec5,9,17,0,0,1,0
575000.0,"Urb Las Brisas De Villa, Chorrillos, Perú",600.0,Chorrillos,4,3,-12.19698,-76.97524,https://www.laencontre.com.pe/inmueble/3a77-b088-ec056252-82dbf54e7d02-4f75,38,19,2,17,0,13
640000.0,"Calle Acapulco, La Molina, Perú",386.0,La Molina,4,4,-12.08121,-76.90349,https://www.laencontre.com.pe/inmueble/611120,6,2,0,8,3,19
650000.0,"La Encantada De Villa, Chorrillos, Perú",792.0,Chorrillos,5,4,-12.2139,-77.00543,https://www.laencontre.com.pe/inmueble/e63d-9972-4b0006e7-cedbd47c0872-4d72,16,6,0,1,0,0
169000.0,"Jr. Independencia 252, Breña 15083, Perú",185.0,Breña,19,5,-12.0629,-77.0468,https://www.laencontre.com.pe/inmueble/372664,99,17,15,51,3,44
598000.0,"Victor Gonzales Olaechea 281, Lima 15048, Perú",420.0,Lima,6,4,-12.11708,-77.01141,https://www.laencontre.com.pe/inmueble/453002,32,32,5,38,3,115
780000.0,"Santiago De Surco, Lima",396.0,Santiago de Surco,4,3,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/3411-849f-2583371b-7bcc89d166-4152,27,19,1,139,5,33
40000.0,"Villa El Salvador, Lima",70.0,Villa El Salvador,3,1,-12.21521,-76.94217,https://www.laencontre.com.pe/inmueble/be03-9228-a16e5f06-f7f1205fc858-1273,51,62,4,85,0,26
310000.0,"Santa Cruz De Flores, Cañete, Lima, Per",390.0,Santa Cruz de Flores,11,11,-12.61822,-76.64104,https://www.laencontre.com.pe/inmueble/5b63-b066-712ba2cd-21af9afd7f81-40ae,1,1,0,0,0,0
279000.0,"Calle Mariscal Ramon Castilla 530, San Juan De Lurigancho 15419, Perú",160.0,San Juan de Lurigancho,5,5,-11.97479,-77.00772,https://www.laencontre.com.pe/inmueble/92d0-8753-c114fc6c-ec260e65b346-34cd,67,21,4,43,2,26
499000.0,"Osa Mayor, Santiago De Surco, Perú",160.0,Santiago de Surco,3,3,-12.08949,-76.97073,https://www.laencontre.com.pe/inmueble/459123,11,4,0,43,1,30
80000.0,"Avenida Paseo De La República 765, La Victoria, Perú",44.0,La Victoria,4,1,-12.06596,-77.03272,https://www.laencontre.com.pe/inmueble/2a8f-9fe7-c4c4b27e-c1ce6e6d9373-40c7,55,25,15,53,3,112
270000.0,"Guadalupe, Chorrillos, Perú",176.0,Chorrillos,3,3,-12.20619,-77.01229,https://www.laencontre.com.pe/inmueble/9962-a952-754c8f2-8e2bcba5a305-44fc,33,29,1,16,1,11
64000.0,"Pachacamac, Lima, Per",90.0,Pachacamac,4,1,-12.14651,-76.81798,https://www.laencontre.com.pe/inmueble/ba9-9279-1b91e116-d371eeb2f2d-1274,0,5,0,0,0,0
280000.0,"Salvador Dali, Surco, Perú",90.0,San Borja,7,4,-12.09004,-76.99543,https://www.laencontre.com.pe/inmueble/f5fb-a69a-4091a26d-2526e49445d1-4850,29,22,1,35,2,25
450000.0,"Urb Prolongacion Benavides Etapa 1, Surco, Perú",436.0,Santiago de Surco,6,5,-12.13223,-76.9872,https://www.laencontre.com.pe/inmueble/2c33-8ed0-62a48486-844ef2ca5bff-4b2f,34,30,1,114,3,12
320000.0,"Calle 13, Ah. La Merced, Punta Negra, Lima, 15851, Per",371.0,Punta Negra,,4,-12.36464,-76.79471,https://www.laencontre.com.pe/inmueble/267e-82f9-cefa5ce3-db84b10c2176-488f,8,10,0,5,0,0
205000.0,"Chorrillos, Lima",93.0,Chorrillos,3,2,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/2440-8796-3cc95019-416c196c4250-4103,52,19,2,40,4,60
500000.0,"Cieneguilla, Lima",2000.0,Cieneguilla,3,3,-12.07676,-76.7641,https://www.laencontre.com.pe/inmueble/4037-82a5-c3f8bf4a-22d20d5f49b4-4710,0,3,0,0,0,0
250000.0,"Pasaje Los Fobos 174, Los Olivos, Lima, Perú",196.0,Los Olivos,6,3,-11.99128,-77.0686,https://www.laencontre.com.pe/inmueble/db60-a112-6e6cc090-ae045ed6e0da-4c85,101,42,4,82,4,23
255000.0,"Akapana 1551, Mangomarca, Lima, Perú",250.0,Lima,10,5,-12.01419,-76.98575,https://www.laencontre.com.pe/inmueble/5c3-a8fa-9c4c578e-ceb556cdba65-455f,34,11,1,4,0,6
795000.0,"Malecon Monte Bello 295, Lima, Perú",630.0,Lima,5,5,-12.11284,-76.99161,https://www.laencontre.com.pe/inmueble/218-ab3e-4fa8ba72-c2b11daf6471-481a,22,36,1,83,3,22
3300000.0,"Country Club, Lima",714.0,Lima,7,4,-12.09355,-77.04855,https://www.laencontre.com.pe/inmueble/81fa-bcb7-c9038d00-adf6f8681852-4719,24,21,6,58,8,43
125000.0,"Chaclacayo, Lima",150.0,Chaclacayo,4,3,-11.98318,-76.7736,https://www.laencontre.com.pe/inmueble/6d5c-83d4-91fd322f-63a95b23eb99-3c43,10,5,0,0,1,7
200000.0,"Calle 1, Ur. El Eden, Carabayllo, Lima, 15319, Per",350.0,Carabayllo,3,2,-11.87433,-77.0271,https://www.laencontre.com.pe/inmueble/969e-beb8-38fefba4-70e457a21407-41bd,34,37,0,13,0,13
90000.0,"Jirón Nevado Huascarán, Ur. Las Delicias De Villa, Chorrillos, Lima, 15057, Per",120.0,Chorrillos,2,2,-12.19237,-76.99392,https://www.laencontre.com.pe/inmueble/23ec-96e0-13001dd1-9d97439b0b69-4e2b,52,17,1,5,0,12
790000.0,"Urb Casa Blanca, Pachacamac, Perú",3572.0,Pachacamac,3,2,-12.26053,-76.88441,https://www.laencontre.com.pe/inmueble/6e0b-b210-82444a19-ae6aa2ee0c64-447b,4,0,0,22,1,48
180000.0,"Villa Alejandro, Lurín, Perú",360.0,Pachacamac,15,5,-12.23514,-76.90958,https://www.laencontre.com.pe/inmueble/7cce-870e-7932dd16-4f5bed4cf96b-1274,26,31,1,35,1,63
220000.0,"San Martin De Porres, Lima",160.0,San Martín de Porres,9,6,-12.01032,-77.08539,https://www.laencontre.com.pe/inmueble/9ed9-a8ae-e2f37569-67b31dcf8f39-4038,71,39,2,31,2,42
295000.0,"Salamanca De Monterrico, Lima",160.0,Lima,11,9,-12.07594,-76.9838,https://www.laencontre.com.pe/inmueble/52a9-9790-8a53d5c4-e5fb0c4c3888-3603,42,50,1,68,1,26
390000.0,"Quilmaná, Cañete, Perú",1000.0,Quilmana,5,4,-12.94677,-76.38271,https://www.laencontre.com.pe/inmueble/c852-b860-5985fa1b-a0d15817e8c8-48ad,7,8,0,0,0,0
365000.0,"1s, San Vicente De Cañete, Cañete, Lima, 15700, Per",3351.0,San Vicente de Cañete,5,4,-13.20368,-76.33882,https://www.laencontre.com.pe/inmueble/461568,0,0,0,0,0,0
375000.0,"Urb Las Brisas De Villa, Chorrillos, Perú",300.0,Chorrillos,4,3,-12.19698,-76.97524,https://www.laencontre.com.pe/inmueble/f0f6-b49d-91a67068-2b8f90abd185-4937,38,19,2,17,0,13
310000.0,"Santiago De Surco, Lima",248.0,Santiago de Surco,6,3,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/4948-aa88-525ae7a8-a4a8c59b8b8-4a65,27,19,1,139,5,33
660000.0,"Wagner, San Borja, Perú",376.0,San Borja,4,4,-12.09606,-76.9962,https://www.laencontre.com.pe/inmueble/d404-a131-4ebd94b2-bcde529d983d-488c,23,38,2,107,3,31
200000.0,"Ca. María Parado De Bellido 161, Lima, Perú",110.0,Lima,5,1,-12.02072,-76.88222,https://www.laencontre.com.pe/inmueble/85cc-9a7b-5faea42-63ce94f1e414-4547,30,12,0,11,1,13
320000.0,"Surquillo, Lima",242.0,Surquillo,6,4,-12.11533,-77.01011,https://www.laencontre.com.pe/inmueble/f153-8678-7e3bf5d1-fd257d0540b8-40d0,34,38,5,34,3,117
280000.0,"San Antonio, Cañete, Lima, Per",262.0,San Antonio,4,6,-12.63783,-76.65143,https://www.laencontre.com.pe/inmueble/b1a4-b279-5229715c-c60c8bde5d23-4773,2,2,0,0,0,0
1200000.0,"Chosica, Lima",2500.0,Lima,5,3,-11.93504,-76.69481,https://www.laencontre.com.pe/inmueble/4721-bb79-1f381a88-8e3a0155ac7d-3e43,34,12,1,82,2,10
170000.0,"Carabayllo, Lima",153.0,Carabayllo,1,2,-11.79015,-76.97559,https://www.laencontre.com.pe/inmueble/60d-bee3-de220a89-dd1082c3bc3e-4432,0,1,0,0,0,0
235000.0,"Jirón Ica 214, Cuadra 2, Ur. Caja De Agua, San Juan De Lurigancho, Lima, 15404, Per",160.0,San Juan de Lurigancho,10,6,-12.02677,-77.01239,https://www.laencontre.com.pe/inmueble/926e-8ab7-1bc7fc3c-99cb32b9d4b1-4b1d,52,38,1,12,1,14
225000.0,"Pachacamac, Lima, Perú",2003.0,Pachacamac,3,4,-12.14651,-76.81798,https://www.laencontre.com.pe/inmueble/a61d-811f-b8256898-a16fc79762cc-4d69,0,5,0,0,0,0
1400000.0,"Calle Manuel Ugarte Y Moscoso 764, San Isidro, Perú",561.0,San Isidro,4,5,-12.09875,-77.05757,https://www.laencontre.com.pe/inmueble/9c2c-bf25-c1dbf474-9c4a875ae822-4705,17,29,3,43,2,88
150000.0,"Pachacamac, Lima",1001.0,Pachacamac,3,3,-12.14651,-76.81798,https://www.laencontre.com.pe/inmueble/1ad-a9e5-4e398b31-a839421d823e-4551,0,5,0,0,0,0
235000.0,"Chosica, Lima",230.0,Lima,6,6,-11.93504,-76.69481,https://www.laencontre.com.pe/inmueble/9652-8f46-93218b26-35230d49329d-1274,34,12,1,82,2,10
1400000.0,"Camacho, La Molina, Perú",390.0,La Molina,5,5,-12.07763,-76.96942,https://www.laencontre.com.pe/inmueble/eaf2-8bf8-e98a4aa9-b17a9f37fa4b-4e63,20,14,0,21,1,41
1089000.0,"Avenida Nicolas De Rivera 347, San Isidro, Perú",0.0,San Isidro,,,-12.09654,-77.04114,https://www.laencontre.com.pe/inmueble/f4cc-aa05-3717f80e-dfdd94113f71-4285,21,14,4,122,5,30
208000.0,"Av. Cayetano Heredia, Jesús María, Perú",177.0,Jesús María,5,2,-12.08024,-77.05144,https://www.laencontre.com.pe/inmueble/abb3-96f8-c78995a5-c872aee6fc8-45e1,63,26,9,131,5,36
730000.0,"Jirón Millet, Lima, Perú",470.0,Lima,8,5,-12.0748,-77.03835,https://www.laencontre.com.pe/inmueble/8212-b0c8-7723e87-6a0d67b3dd81-4f27,78,44,8,87,3,133
950000.0,"Jirón Tomasal 933, Surco, Perú",740.0,Santiago de Surco,3,4,-12.11578,-76.97035,https://www.laencontre.com.pe/inmueble/d51c-b70c-83fc2f26-f4db0c72910c-501d,8,30,0,17,3,20
475000.0,"Alameda De Los Virreyes 489, Las Lomas De La Molina Vieja, Cercado De Lima, Perú",320.0,Lima,4,3,-12.10395,-76.93749,https://www.laencontre.com.pe/inmueble/445042,0,35,0,9,0,0
540000.0,"1s, Asia, Cañete, Lima, 15690, Per",3000.0,Asia,2,2,-12.81497,-76.54067,https://www.laencontre.com.pe/inmueble/7161-83b1-d815b82e-b39178a61ce0-45cb,0,0,0,0,0,1
460000.0,"Jirón Los Cibernéticos, La Molina, Perú",300.0,La Molina,7,5,-12.06802,-76.95444,https://www.laencontre.com.pe/inmueble/3950-82af-26caad36-b3496424f31a-1274,25,38,2,41,4,30
209000.0,"Jirón Moore, Magdalena Del Mar, Perú",134.0,Magdalena del Mar,3,2,-12.0952,-77.06924,https://www.laencontre.com.pe/inmueble/e12e-9444-c4aa4dbb-f47415dd2e27-4ebf,38,28,4,97,2,37
650000.0,"Jirón Los Eucaliptos 200-274, Cuadra 2, Ur. La Molina Vieja Etapa Ii, La Molina, Lima, 15024, Per",450.0,La Molina,4,4,-12.08944,-76.95752,https://www.laencontre.com.pe/inmueble/cb6f-a73d-2934d42c-8720fbd7d422-4ec0,6,11,0,13,2,24
330000.0,"Calle Los Brigadieres, Ur. Los Cedros, Santiago De Surco, Lima, 15023, Per",291.0,Santiago de Surco,4,4,-12.07944,-76.97651,https://www.laencontre.com.pe/inmueble/14fd-bfd4-12328b36-d3a769af1ebc-1274,30,34,1,46,3,23
295000.0,"Chilca, Cañete, Lima, Per",555.0,Chilca,17,19,-12.47206,-76.7468,https://www.laencontre.com.pe/inmueble/91d7-a821-d4498376-b126ba7a5fff-1274,8,5,0,0,0,5
750000.0,"Jirón Las Laderas, Casuarinas, Surco, Perú",350.0,Santiago de Surco,3,3,-12.12021,-76.96936,https://www.laencontre.com.pe/inmueble/d71e-b71d-a34e9923-a5c888f7904-4401,10,19,0,0,3,0
150000.0,"Calle Las Sandías 148, Cuadra 1, As. Naranjal, Independencia, Lima, 15311, Per",101.0,Independencia,13,8,-11.98707,-77.05892,https://www.laencontre.com.pe/inmueble/85e0-9a6f-e5264d76-b462d1d5dfed-4b53,96,36,7,28,3,31
399000.0,"Santa Felicia, La Molina, Perú",256.0,La Molina,7,5,-12.06345,-76.95518,https://www.laencontre.com.pe/inmueble/57cb-b6f1-e19064fe-2d4574490ee-4cbc,36,29,3,17,4,57
450000.0,"Santiago De Surco, Lima",230.0,Santiago de Surco,4,5,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/d38f-8e4b-cbe7de2c-80a3eb4c29ab-5069,27,19,1,139,5,33
347000.0,"Urb Las Brisas De Villa, Chorrillos, Perú",300.0,Chorrillos,5,5,-12.19698,-76.97524,https://www.laencontre.com.pe/inmueble/e69d-b311-c9451c7a-dfff607a52fb-40c8,38,19,2,17,0,13
430000.0,"Santa Rosa De Quives, Canta",6600.0,Santa Rosa de Quives,5,3,-11.66987,-76.79185,https://www.laencontre.com.pe/inmueble/603063,0,2,0,1,0,0
990000.0,"Los Eucaliptos, Surco, Perú",622.0,Puente Piedra,3,4,-11.90679,-77.07073,https://www.laencontre.com.pe/inmueble/454424,15,4,0,9,0,2
600000.0,"Santiago De Surco, Lima",200.0,Santiago de Surco,9,6,-12.13102,-76.98333,https://www.laencontre.com.pe/inmueble/8e3c-bab7-51d5765b-b033a849e787-4b10,27,19,1,139,5,33
395000.0,"Lurin, Lima",406.0,Lurin,5,6,-12.28674,-76.83026,https://www.laencontre.com.pe/inmueble/5ab3-915d-2dc1ee07-1016a7a93707-4293,1,0,0,0,0,0
2100000.0,"Avenida Ricardo Elías Aparicio, La Molina, Perú",2580.0,La Molina,7,4,-12.07829,-76.91914,https://www.laencontre.com.pe/inmueble/cecd-b28f-e2a60899-db681f6aae61-4907,8,5,0,1,1,0
1500000.0,"Chorrillos, Lima",440.0,Chorrillos,5,4,-12.19196,-77.00896,https://www.laencontre.com.pe/inmueble/7f6a-ab57-328bd206-d9a006840d86-321e,52,19,2,40,4,60
600000.0,"La Encantada De Villa, Chorrillos, Perú",698.0,Chorrillos,3,2,-12.2139,-77.00543,https://www.laencontre.com.pe/inmueble/c7f9-ad9c-7baf7511-36a460aa05da-4992,16,6,0,1,0,0
550000.0,"La Encantada De Villa, Chorrillos, Perú",450.0,Chorrillos,3,2,-12.2139,-77.00543,https://www.laencontre.com.pe/inmueble/b269-9206-31e8c329-f31c6f59fcdf-49bc,16,6,0,1,0,0
636000.0,"Diómedes Arias Schreiber, Lima, Perú",262.0,Lima,4,4,-12.0536,-77.07561,https://www.laencontre.com.pe/inmueble/355-b005-6725742c-2bb3913f6038-440e,20,32,3,44,1,54
670000.0,"Calle Los Jacarandas 100-198, Cuadra 1, Ur. Alameda De Los Corregidores, La Molina, Lima, 15024, Per",625.0,La Molina,5,4,-12.08468,-76.95185,https://www.laencontre.com.pe/inmueble/3cbd-8b28-2b874e67-cf6bea99f5b7-4bc2,4,8,0,27,2,24
308000.0,"Calle Belmonte 145, Ate, Perú",271.0,Ate,6,3,-12.06346,-76.93994,https://www.laencontre.com.pe/inmueble/ea7b-88b4-6d5f998c-75573b67c775-44c3,17,36,4,44,0,0
2000000.0,"Peralvillo, 1nd, Chancay, Perú",20000.0,Chancay,2,2,-11.58189,-77.26917,https://www.laencontre.com.pe/inmueble/4ff-8952-47f19c0a-2b3d03fba480-45f7,7,4,0,13,0,9
